env_id,episode_num,initial_height,max_height,climb_height,steps,terminated,success
101,1,2.189486026763916,2.189486026763916,0.0,1,True,True
102,1,2.152550458908081,2.152550458908081,0.0,1,True,True
103,1,2.1039187908172607,2.1039187908172607,0.0,1,True,True
104,1,2.192506790161133,2.192506790161133,0.0,1,True,True
105,1,2.1031858921051025,2.1031858921051025,0.0,1,True,True
107,1,2.1953442096710205,2.1953442096710205,0.0,1,True,True
108,1,2.187150001525879,2.187150001525879,0.0,1,True,True
109,1,2.112649440765381,2.112649440765381,0.0,1,True,True
110,1,2.1388423442840576,2.1388423442840576,0.0,1,True,True
113,1,2.186387300491333,2.186387300491333,0.0,1,True,True
114,1,2.197871208190918,2.197871208190918,0.0,1,True,True
115,1,2.19649600982666,2.19649600982666,0.0,1,True,True
116,1,2.201693058013916,2.201693058013916,0.0,1,True,True
118,1,2.097917318344116,2.097917318344116,0.0,1,True,True
120,1,2.1023900508880615,2.1023900508880615,0.0,1,True,True
121,1,2.1057565212249756,2.1057565212249756,0.0,1,True,True
122,1,2.185363531112671,2.185363531112671,0.0,1,True,True
123,1,2.199643611907959,2.199643611907959,0.0,1,True,True
125,1,2.2006497383117676,2.2006497383117676,0.0,1,True,True
126,1,2.186696767807007,2.186696767807007,0.0,1,True,True
127,1,2.189077377319336,2.189077377319336,0.0,1,True,True
129,1,2.200531482696533,2.200531482696533,0.0,1,True,True
130,1,2.192591428756714,2.192591428756714,0.0,1,True,True
131,1,2.101001501083374,2.101001501083374,0.0,1,True,True
132,1,2.118872880935669,2.118872880935669,0.0,1,True,True
133,1,2.1183054447174072,2.1183054447174072,0.0,1,True,True
134,1,2.1771044731140137,2.1771044731140137,0.0,1,True,True
135,1,2.203294515609741,2.203294515609741,0.0,1,True,True
136,1,2.1988465785980225,2.1988465785980225,0.0,1,True,True
137,1,2.1807496547698975,2.1807496547698975,0.0,1,True,True
138,1,2.1570112705230713,2.1570112705230713,0.0,1,True,True
139,1,2.159940719604492,2.159940719604492,0.0,1,True,True
141,1,2.1916663646698,2.1916663646698,0.0,1,True,True
143,1,2.1397688388824463,2.1397688388824463,0.0,1,True,True
144,1,2.155527353286743,2.155527353286743,0.0,1,True,True
146,1,2.135829448699951,2.135829448699951,0.0,1,True,True
147,1,2.1867215633392334,2.1867215633392334,0.0,1,True,True
148,1,2.195953845977783,2.195953845977783,0.0,1,True,True
149,1,2.175189733505249,2.175189733505249,0.0,1,True,True
150,1,2.193174123764038,2.193174123764038,0.0,1,True,True
151,1,2.1203014850616455,2.1203014850616455,0.0,1,True,True
152,1,2.1345925331115723,2.1345925331115723,0.0,1,True,True
153,1,2.1946539878845215,2.1946539878845215,0.0,1,True,True
154,1,2.1384880542755127,2.1384880542755127,0.0,1,True,True
155,1,2.1417925357818604,2.1417925357818604,0.0,1,True,True
156,1,2.1697545051574707,2.1697545051574707,0.0,1,True,True
157,1,2.127397298812866,2.127397298812866,0.0,1,True,True
159,1,2.111196517944336,2.111196517944336,0.0,1,True,True
160,1,2.122880220413208,2.122880220413208,0.0,1,True,True
162,1,2.1055595874786377,2.1055595874786377,0.0,1,True,True
163,1,2.154177665710449,2.154177665710449,0.0,1,True,True
164,1,2.1146702766418457,2.1146702766418457,0.0,1,True,True
165,1,2.126981735229492,2.126981735229492,0.0,1,True,True
166,1,2.1531949043273926,2.1531949043273926,0.0,1,True,True
168,1,2.104921579360962,2.104921579360962,0.0,1,True,True
169,1,2.103139638900757,2.103139638900757,0.0,1,True,True
170,1,2.193629026412964,2.193629026412964,0.0,1,True,True
171,1,2.1091983318328857,2.1091983318328857,0.0,1,True,True
172,1,2.128157138824463,2.128157138824463,0.0,1,True,True
173,1,2.1472485065460205,2.1472485065460205,0.0,1,True,True
174,1,2.172755479812622,2.172755479812622,0.0,1,True,True
175,1,2.1138217449188232,2.1138217449188232,0.0,1,True,True
177,1,2.1007769107818604,2.1007769107818604,0.0,1,True,True
178,1,2.1102073192596436,2.1102073192596436,0.0,1,True,True
179,1,2.105729341506958,2.105729341506958,0.0,1,True,True
181,1,2.104281187057495,2.104281187057495,0.0,1,True,True
182,1,2.1918716430664062,2.1918716430664062,0.0,1,True,True
183,1,2.2010724544525146,2.2010724544525146,0.0,1,True,True
185,1,2.1205623149871826,2.1205623149871826,0.0,1,True,True
186,1,2.172576665878296,2.172576665878296,0.0,1,True,True
187,1,2.1800572872161865,2.1800572872161865,0.0,1,True,True
188,1,2.163010597229004,2.163010597229004,0.0,1,True,True
189,1,2.1188247203826904,2.1188247203826904,0.0,1,True,True
190,1,2.1463394165039062,2.1463394165039062,0.0,1,True,True
191,1,2.1650431156158447,2.1650431156158447,0.0,1,True,True
193,1,2.189087152481079,2.189087152481079,0.0,1,True,True
194,1,2.0931084156036377,2.0931084156036377,0.0,1,True,True
196,1,2.1124837398529053,2.1124837398529053,0.0,1,True,True
199,1,2.1005167961120605,2.1005167961120605,0.0,1,True,True
